[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-18 15:12:23,709 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:24,105 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:24,105 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:24,105 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:26,160 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:26,568 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:31,240 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:32,506 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:35,568 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:36,620 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:37,218 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:37,218 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:38,867 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:38,867 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:39,424 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:42,923 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:43,943 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:44,690 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:44,691 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:45,450 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:45,450 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:46,520 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:47,330 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:49,714 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:50,350 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:52,507 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:52,507 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:52,886 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:53,022 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:54,106 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:56,704 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:56,983 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:58,409 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:12:58,487 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:00,641 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:02,053 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:02,836 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:03,190 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:03,537 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:05,155 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:06,443 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:06,444 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:07,369 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:07,372 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:09,652 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:10,159 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:12,884 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:15,367 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:17,039 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:17,377 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:17,970 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:18,195 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:19,199 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:19,715 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:21,774 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:22,775 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:23,143 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:23,143 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:23,143 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:23,383 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:28,638 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:28,828 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:29,087 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:29,270 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:31,396 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:31,525 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:34,563 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 15:13:34,830 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
