[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-18 14:22:32,185 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:34,238 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:34,494 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:35,285 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:35,929 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:36,110 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:36,235 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:37,265 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:39,256 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:39,590 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:39,960 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:40,259 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:40,343 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:40,865 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:40,865 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:41,336 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:41,451 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:42,384 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:44,757 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:45,791 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:46,763 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:48,344 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:48,481 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:49,503 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
